guid,part_pos,part_name,class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,area_plan,project_name,assembly_no
6216F418-0002-C3D3-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-C3D7-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-C3F0-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C3F4-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C3F8-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C3FC-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C5B4-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C5B8-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C5BC-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C5C0-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C5C4-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C6A1-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C6A5-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C6A9-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C6AD-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C6B1-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C6F0-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C6F4-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C6F8-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C6FC-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C7DD-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C7E1-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C7E5-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C7E9-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C7ED-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63609,0,longmen,61
6216F418-0002-C8CA-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C8CE-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C8D2-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C8D6-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C8DA-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C9B7-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C9BB-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C9BF-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C9C3-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C9C7-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C20F-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C28A-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C29B-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C30E-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237014,170679,4776,0,longmen,61
6216F418-0002-C31F-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237013,170678,4776,0,longmen,61
6216F418-0002-C36C-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C37D-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C38A-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237013,170678,4776,0,longmen,61
6216F418-0002-C38E-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C39B-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237014,170679,4776,0,longmen,61
6216F418-0002-C39F-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C57A-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-C57E-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-C59B-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-C60B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23922,105272,2000,0,longmen,61
6216F418-0002-C60F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C65A-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23922,105272,2000,0,longmen,61
6216F418-0002-C65E-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C73F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C74B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C74F-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C78E-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C79A-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C79E-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C82C-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C83C-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C87B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C87F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C88B-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C91D-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C96C-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C202-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C213-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C220-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C224-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C231-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C235-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C242-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C246-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C253-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C257-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C264-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C268-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C275-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C279-3136-343536373830,dbp-7,dbp,DB_ULC,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,longmen,61
6216F418-0002-C286-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C297-3136-343536373830,qbp-7,qbp,DB_ULQ,18.6,0.81,0.81,0.81,246664,128959,4776,0.09,longmen,61
6216F418-0002-C301-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C312-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C323-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C330-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237013,170678,4776,0,longmen,61
6216F418-0002-C334-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C341-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237014,170679,4776,0,longmen,61
6216F418-0002-C345-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C352-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237013,170678,4776,0,longmen,61
6216F418-0002-C356-3136-343536373830,dbp-7,dbp,XDB_ULC,1.48,0.1,0.1,0.1,28053,20321,3133,0,longmen,61
6216F418-0002-C368-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237014,170679,4776,0,longmen,61
6216F418-0002-C379-3136-343536373830,qbp-7,qbp,XDB_ILQ,18.6,0.81,0.81,0.81,237013,170678,4776,0,longmen,61
6216F418-0002-C400-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C597-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-C603-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C607-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C613-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C652-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C656-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C662-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C700-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C743-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-C747-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C792-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C796-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C830-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C834-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C838-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C883-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C887-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C919-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C921-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C925-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C929-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-C968-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-C970-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C974-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-C978-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63609,0,longmen,61
6216F418-0002-CA0B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CA0F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CA1B-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CA5F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CA6B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23922,105272,2000,0,longmen,61
6216F418-0002-CA6F-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CA13-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CA17-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23922,105272,2000,0,longmen,61
6216F418-0002-CA63-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CA67-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CAB3-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CAB7-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CABB-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CABF-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CAC3-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CB0B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CB0F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CB5B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CB5F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CB6B-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CB07-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CB13-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CB17-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CB63-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CB67-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CBBE-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CBC2-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CBC6-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CBCA-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CBCE-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CC1A-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CC1E-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CC6A-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CC6E-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CC12-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CC16-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CC22-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CC66-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CC72-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CC76-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CCBA-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CCBE-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CCC2-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CCC6-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CCCA-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CD0E-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CD1A-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CD1E-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1153,63608,0,longmen,61
6216F418-0002-CD8D-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CD12-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CD16-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CD53-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CD57-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CD70-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CD74-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CD91-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CDAA-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CDAE-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CDB2-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CDB6-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CDBA-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,0,longmen,61
6216F418-0002-CEA3-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CEA7-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CEC0-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CEC4-3136-343536373830,sjp-1,sjp,LJ-IL,3.98,0.11,0.11,0.11,4913,50768,1300,0,longmen,61
6216F418-0002-CEDD-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CEE1-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CEE5-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CEE9-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CEED-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,0,longmen,61
6216F418-0002-CF2C-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23922,105272,2000,0,longmen,61
6216F418-0002-CF3C-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,0,longmen,61
6216F418-0002-CF7B-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23922,105272,2000,0,longmen,61
6216F418-0002-CF7F-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CF8B-3136-343536373830,tbp-17,tbp,TB_ULF,2,0.09,0.13,0.13,1119,1142,63608,0,longmen,61
6216F418-0002-CF30-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,23923,105272,2000,0,longmen,61
6216F418-0002-CF34-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104648,2000,0,longmen,61
6216F418-0002-CF38-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
6216F418-0002-CF83-3136-343536373830,sjp-2,sjp,LJ-UL,8.32,0.23,0.23,0.23,28038,104649,2000,0,longmen,61
