class,guid,centreOfMassX,centreOfMassY,centreOfMassZ,surfaceArea,maxFaceMass,edgeCount,edgeLenSum,segment_no
RF,5b8c7ab1-0002-ca16-3135-333539343038,617075.5355,-16299.97614,1571.842376,425840.6604,197431.954,72,6435.350506,scw-C3-JD-27
RF,5b8c7ab1-0002-ca19-3135-333539343038,617075.642,-13499.96809,1912.00047,355665.6284,164683.6038,72,5499.68415,scw-C3-JD-27
RF,5b8c7ab1-0002-ca1c-3135-333539343038,617075.6454,-17299.97392,1666.877212,353819.8965,163822.2641,72,5475.073651,scw-C3-JD-27
RF,5b8c7ab1-0002-ca1f-3135-333539343038,617075.8119,-18299.97143,1761.876648,281820.5376,130222.5633,72,4515.082196,scw-C3-JD-27
RF,5b8c7ab1-0002-ca22-3135-333539343038,617076.0229,-19099.96981,1837.798905,224267.2111,103364.3443,72,3747.704511,scw-C3-JD-27
RF,5b8c7ab1-0002-ca25-3135-333539343038,617076.3822,-19899.96391,1913.763999,166688.286,76494.17922,72,2979.985515,scw-C3-JD-27
RF,5b8c7ab1-0002-ca28-3135-333539343038,617075.3724,-2800.024458,1565.650616,611055.8706,283865.7187,72,8904.88664,scw-C3-JD-27
RF,5b8c7ab1-0002-ca2b-3135-333539343038,617075.3783,-1550.024083,1550.025066,601680.541,279490.5649,72,8779.882245,scw-C3-JD-27
RF,5b8c7ab1-0002-ca2e-3135-333539343038,617075.385,-150.0236641,1532.525921,591181.0537,274590.8042,72,8639.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-ca31-3135-333539343038,617075.3913,1099.97671,1516.899212,581805.0283,270215.3257,72,8514.875409,scw-C3-JD-27
RF,5b8c7ab1-0002-ca34-3135-333539343038,617060,-774.8756876,2540.873919,2184480.624,1035823.297,12,22606.80624,scw-C3-JD-27
RF,5b8c7ab1-0002-ca37-3135-333539343038,617075.5487,-850.0232222,2260.002791,415651.7204,192677.1137,72,6299.498619,scw-C3-JD-27
RF,5b8c7ab1-0002-ca3a-3135-333539343038,617075.3783,-5449.976671,1550.025066,601680.541,279490.5649,72,8779.882245,scw-C3-JD-27
RF,5b8c7ab1-0002-ca3d-3135-333539343038,617075.385,-6849.977077,1532.525921,591181.0537,274590.8042,72,8639.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-ca40-3135-333539343038,617075.5487,-6149.956621,2260.002741,415663.8102,192682.7558,72,6299.659759,scw-C3-JD-27
RF,5b8c7ab1-0002-ca43-3135-333539343038,617060,-6225.125561,2540.873888,2184481.624,1035823.771,12,22606.81624,scw-C3-JD-27
RF,5b8c7ab1-0002-ca46-3135-333539343038,617075.3913,-8099.97744,1516.899212,581805.0283,270215.3257,72,8514.875409,scw-C3-JD-27
RF,5b8c7ab1-0002-ca49-3135-333539343038,617075.3724,-4199.976308,1565.650616,611055.8706,283865.7187,72,8904.88664,scw-C3-JD-27
RF,5b8c7ab1-0002-ca4c-3135-333539343038,617252.5,-14898.66829,12.53499084,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-ca4f-3135-333539343038,617233.7878,-14845.97157,532.0817449,244171.3708,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-ca52-3135-333539343038,617183.4342,-14852.29756,158.4822947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-ca55-3135-333539343038,617183.4342,-14914.72555,164.8087319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-ca58-3135-333539343038,617080,-3500.000524,540.0003696,3491000.335,1635000.157,12,44240.00418,scw-C3-JD-27
RF,5b8c7ab1-0002-ca5b-3135-333539343038,617060,-14516.48974,2333.589812,4458282.271,2115879.079,12,45344.82271,scw-C3-JD-27
RF,5b8c7ab1-0002-ca5e-3135-333539343038,617080.079,4890.441549,540.0004696,1884882.765,882127.0103,48,24285.74891,scw-C3-JD-27
RF,5b8c7ab1-0002-ca65-3135-333539343038,617080.0864,10510.2229,1113.421676,1738439.294,813481.6896,48,22455.18303,scw-C3-JD-27
RF,5b8c7ab1-0002-ca6c-3135-333539343038,617075.3974,2299.977108,1501.900921,572806.0538,266015.8042,72,8394.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-ca6f-3135-333539343038,617075.4038,3499.977467,1486.900979,563806.0535,261815.8041,72,8274.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-ca72-3135-333539343038,617075.4104,4699.977827,1471.900863,554806.0536,257615.8041,72,8154.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-ca75-3135-333539343038,617075.4172,5899.978186,1456.900921,545806.0538,253415.8042,72,8034.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-ca78-3135-333539343038,617075.4242,7099.978546,1441.900921,536806.0538,249215.8042,72,7914.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-ca7b-3135-333539343038,617075.4577,8299.977772,1477.024235,497731.4198,230980.975,72,7393.893964,scw-C3-JD-27
RF,5b8c7ab1-0002-ca7e-3135-333539343038,617075.5355,9299.975644,1571.842376,425840.6604,197431.954,72,6435.350506,scw-C3-JD-27
RF,5b8c7ab1-0002-ca81-3135-333539343038,617075.642,6499.968124,1912.00047,355665.6284,164683.6038,72,5499.68415,scw-C3-JD-27
RF,5b8c7ab1-0002-ca84-3135-333539343038,617075.6454,10299.97351,1666.877212,353819.8965,163822.2641,72,5475.073651,scw-C3-JD-27
RF,5b8c7ab1-0002-ca87-3135-333539343038,617075.8119,11299.97112,1761.876648,281820.5376,130222.5633,72,4515.082196,scw-C3-JD-27
RF,5b8c7ab1-0002-ca8a-3135-333539343038,617076.0229,12099.96957,1837.798905,224267.2111,103364.3443,72,3747.704511,scw-C3-JD-27
RF,5b8c7ab1-0002-ca8d-3135-333539343038,617076.3822,12899.96395,1913.763999,166688.286,76494.17922,72,2979.985515,scw-C3-JD-27
RF,5b8c7ab1-0002-ca90-3135-333539343038,617060,7666.489183,2329.839798,4338245.257,2058861.497,12,44144.45257,scw-C3-JD-27
RF,5b8c7ab1-0002-ca93-3135-333539343038,616747.5,-14898.66829,12.53499084,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-ca96-3135-333539343038,616766.2122,-14845.97157,532.0817449,244171.3708,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-ca99-3135-333539343038,616816.5658,-14852.29756,158.4822947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-ca9c-3135-333539343038,616816.5658,-14914.72555,164.8087319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-ca9f-3135-333539343038,617252.5,7898.668332,12.53494768,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-caa2-3135-333539343038,617233.7878,7845.970506,532.0917449,244171.3709,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-caa5-3135-333539343038,617183.4342,7852.296503,158.4922947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-caa8-3135-333539343038,617183.4342,7914.724486,164.8187319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-caab-3135-333539343038,616747.5,7898.668332,12.53494767,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-caae-3135-333539343038,616766.2122,7845.970506,532.0917449,244171.3709,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-cab1-3135-333539343038,616816.5658,7852.296503,158.4922947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cab4-3135-333539343038,616816.5658,7914.724486,164.8187319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cab7-3135-333539343038,617000,-849.9999369,1826.645165,488919.1246,36000.01059,162,14005.74723,scw-C3-JD-27
RF,5b8c7ab1-0002-caba-3135-333539343038,617000,-850.0014128,941.4399676,533583.7427,60000.0403,132,13492.81069,scw-C3-JD-27
RF,5b8c7ab1-0002-cabd-3135-333539343038,617000,-3291.395762,1555.003857,232756.0602,24000.21322,114,8144.659692,scw-C3-JD-27
RF,5b8c7ab1-0002-cac0-3135-333539343038,617000,-3708.604544,1555.003933,232756.0565,24000.21865,114,8144.659635,scw-C3-JD-27
RF,5b8c7ab1-0002-cac3-3135-333539343038,617000,-3291.395662,1055.003857,232756.0602,24000.21322,114,8144.659692,scw-C3-JD-27
RF,5b8c7ab1-0002-cac6-3135-333539343038,617000,-3708.604444,1055.003933,232756.0565,24000.21865,114,8144.659635,scw-C3-JD-27
RF,5b8c7ab1-0002-cac9-3135-333539343038,617000,6291.395694,1599.999638,232756.0537,24000.21865,114,8144.659588,scw-C3-JD-27
RF,5b8c7ab1-0002-cacc-3135-333539343038,617000,6708.604466,1599.999566,232756.0512,24000.21322,114,8144.659552,scw-C3-JD-27
RF,5b8c7ab1-0002-cacf-3135-333539343038,617000,-13291.39577,1599.999567,232756.0517,24000.21322,114,8144.65956,scw-C3-JD-27
RF,5b8c7ab1-0002-cad2-3135-333539343038,617000,-13708.60453,1599.999668,232756.0358,24000.21865,114,8144.659344,scw-C3-JD-27
RF,5b8c7ab1-0002-cad5-3135-333539343038,624645.1814,-14861.28002,381.0217252,491590.5819,230812.8665,39,5150.141486,scw-C3-JD-27
RF,5b8c7ab1-0002-cad8-3135-333539343038,624354.8186,-14861.28002,381.0217252,491590.5819,230812.8665,39,5150.141486,scw-C3-JD-27
RF,5b8c7ab1-0002-cadb-3135-333539343038,624581.0653,-11891.13122,540.0003608,1885293.279,882335.2657,42,24264.54963,scw-C3-JD-27
RF,5b8c7ab1-0002-cae2-3135-333539343038,624581.3308,-15992.22673,787.25151,745579.9659,348104.9411,72,10114.01684,scw-C3-JD-27
RF,5b8c7ab1-0002-caed-3135-333539343038,624576.3974,-9299.977788,1501.900921,572806.0538,266015.8042,72,8394.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-caf0-3135-333539343038,624576.4038,-10499.97814,1486.900979,563806.0535,261815.8041,72,8274.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-caf3-3135-333539343038,624576.4104,-11699.97848,1471.900863,554806.0536,257615.8041,72,8154.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-caf6-3135-333539343038,624576.4172,-12899.97883,1456.900921,545806.0538,253415.8042,72,8034.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-caf9-3135-333539343038,624576.4242,-14099.97918,1441.900921,536806.0538,249215.8042,72,7914.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cafc-3135-333539343038,624576.4577,-15299.97836,1477.024235,497731.4198,230980.975,72,7393.893964,scw-C3-JD-27
RF,5b8c7ab1-0002-caff-3135-333539343038,624576.5355,-16299.97614,1571.842376,425840.6605,197431.954,72,6435.350506,scw-C3-JD-27
RF,5b8c7ab1-0002-cb02-3135-333539343038,624576.642,-13499.96809,1912.00047,355665.6284,164683.6039,72,5499.68415,scw-C3-JD-27
RF,5b8c7ab1-0002-cb05-3135-333539343038,624578.6457,-17299.97392,1666.193365,358893.396,163747.855,72,5520.947675,scw-C3-JD-27
RF,5b8c7ab1-0002-cb08-3135-333539343038,624578.8124,-18299.97144,1761.192801,285934.0455,130148.1541,72,4560.95622,scw-C3-JD-27
RF,5b8c7ab1-0002-cb0b-3135-333539343038,624579.0236,-19099.96982,1837.115058,227613.3415,103289.9351,72,3793.578534,scw-C3-JD-27
RF,5b8c7ab1-0002-cb0e-3135-333539343038,624579.3836,-19899.96392,1913.080152,169266.6973,76419.77005,72,3025.859538,scw-C3-JD-27
RF,5b8c7ab1-0002-cb11-3135-333539343038,624576.3724,-2800.024458,1565.650616,611055.8706,283865.7187,72,8904.88664,scw-C3-JD-27
RF,5b8c7ab1-0002-cb14-3135-333539343038,624576.3783,-1550.024083,1550.025066,601680.541,279490.5649,72,8779.882245,scw-C3-JD-27
RF,5b8c7ab1-0002-cb17-3135-333539343038,624576.385,-150.0236641,1532.525921,591181.0537,274590.8042,72,8639.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cb1a-3135-333539343038,624574.3913,1099.97671,1516.899212,581805.0283,270215.3257,72,8514.875409,scw-C3-JD-27
RF,5b8c7ab1-0002-cb1d-3135-333539343038,624557.5,-774.8756875,2540.873919,2260944.446,1073985.208,12,22634.80624,scw-C3-JD-27
RF,5b8c7ab1-0002-cb20-3135-333539343038,624576.5487,-850.0232222,2260.002791,415651.7204,192677.1137,72,6299.498619,scw-C3-JD-27
RF,5b8c7ab1-0002-cb23-3135-333539343038,624576.3783,-5449.976671,1550.025066,601680.5411,279490.5649,72,8779.882245,scw-C3-JD-27
RF,5b8c7ab1-0002-cb26-3135-333539343038,624576.385,-6849.977077,1532.525921,591181.0537,274590.8042,72,8639.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cb29-3135-333539343038,624576.5488,-6149.956662,2260.002741,415663.8106,192682.7559,72,6299.65976,scw-C3-JD-27
RF,5b8c7ab1-0002-cb2c-3135-333539343038,624557.5,-6225.125561,2540.873888,2260945.481,1073985.7,12,22634.81624,scw-C3-JD-27
RF,5b8c7ab1-0002-cb2f-3135-333539343038,624576.3913,-8099.97744,1516.899212,581805.0283,270215.3257,72,8514.875409,scw-C3-JD-27
RF,5b8c7ab1-0002-cb32-3135-333539343038,624576.3724,-4199.976308,1565.650616,611055.8706,283865.7187,72,8904.88664,scw-C3-JD-27
RF,5b8c7ab1-0002-cb35-3135-333539343038,624753.5,-14898.66829,12.53499085,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-cb38-3135-333539343038,624734.7878,-14845.97157,532.0817449,244171.3708,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-cb3b-3135-333539343038,624684.4342,-14852.29756,158.4822947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cb3e-3135-333539343038,624684.4342,-14914.72555,164.8087319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cb41-3135-333539343038,624581,-3500.000524,540.0003697,3491000.335,1635000.157,12,44240.00418,scw-C3-JD-27
RF,5b8c7ab1-0002-cb44-3135-333539343038,624557.5,-12908.64415,2373.785954,3282617.03,1560143.418,12,32506.03894,scw-C3-JD-27
RF,5b8c7ab1-0002-cb47-3135-333539343038,624500,-13291.39577,1599.999567,232756.0517,24000.21322,114,8144.65956,scw-C3-JD-27
RF,5b8c7ab1-0002-cb4a-3135-333539343038,624500,-6150.000074,1826.645172,488919.133,35999.98705,162,14005.74735,scw-C3-JD-27
RF,5b8c7ab1-0002-cb4d-3135-333539343038,624500,-6149.998543,941.4400235,533583.7427,60000.0403,132,13492.81069,scw-C3-JD-27
RF,5b8c7ab1-0002-cb50-3135-333539343038,624246.5,-14898.66829,12.53499086,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-cb53-3135-333539343038,624265.2122,-14845.97157,532.081745,244171.3708,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-cb56-3135-333539343038,624315.5658,-14852.29756,158.4822947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cb59-3135-333539343038,624315.5658,-14914.72555,164.8087319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cb5c-3135-333539343038,624557.5,-18471.91529,2234.704237,1346720.613,632470.2027,12,13678.03457,scw-C3-JD-27
RF,5b8c7ab1-0002-cb5f-3135-333539343038,624582.7507,-18632.78901,1353.599086,987204.7902,455180.851,72,13095.1814,scw-C3-JD-27
RF,5b8c7ab1-0002-cb6a-3135-333539343038,624581.0653,4891.130665,540.0004697,1885293.599,882335.4157,42,24264.55363,scw-C3-JD-27
RF,5b8c7ab1-0002-cb71-3135-333539343038,624581.3308,8992.226713,787.25151,745579.9659,348104.9411,72,10114.01684,scw-C3-JD-27
RF,5b8c7ab1-0002-cb7c-3135-333539343038,624576.3974,2299.977051,1501.900921,572806.0538,266015.8042,72,8394.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cb7f-3135-333539343038,624576.4038,3499.97741,1486.900979,563806.0535,261815.8041,72,8274.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cb82-3135-333539343038,624576.4104,4699.97777,1471.900863,554806.0536,257615.8041,72,8154.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cb85-3135-333539343038,624576.4172,5899.978129,1456.900921,545806.0538,253415.8042,72,8034.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cb88-3135-333539343038,624576.4242,7099.978489,1441.900921,536806.0538,249215.8042,72,7914.889081,scw-C3-JD-27
RF,5b8c7ab1-0002-cb8b-3135-333539343038,624576.4577,8299.977714,1477.024235,497731.4198,230980.975,72,7393.893964,scw-C3-JD-27
RF,5b8c7ab1-0002-cb8e-3135-333539343038,624576.5355,9299.975586,1571.842376,425840.6604,197431.954,72,6435.350506,scw-C3-JD-27
RF,5b8c7ab1-0002-cb91-3135-333539343038,624576.642,6499.968067,1912.00047,355665.6284,164683.6038,72,5499.68415,scw-C3-JD-27
RF,5b8c7ab1-0002-cb94-3135-333539343038,624557.5,5908.603796,2373.786902,3282585.613,1560128.468,12,32505.73539,scw-C3-JD-27
RF,5b8c7ab1-0002-cb97-3135-333539343038,624645.1814,7861.278903,381.0317252,491590.5819,230812.8665,39,5150.141486,scw-C3-JD-27
RF,5b8c7ab1-0002-cb9a-3135-333539343038,624354.8186,7861.278903,381.0317252,491590.5819,230812.8665,39,5150.141486,scw-C3-JD-27
RF,5b8c7ab1-0002-cb9d-3135-333539343038,624753.5,7898.668274,12.5349477,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-cba0-3135-333539343038,624734.7878,7845.970449,532.0917449,244171.3709,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-cba3-3135-333539343038,624684.4342,7852.296445,158.4922947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cba6-3135-333539343038,624684.4342,7914.724429,164.8187319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cba9-3135-333539343038,624246.5,7898.668274,12.53494769,248392.5451,55654.85877,24,4762.690959,scw-C3-JD-27
RF,5b8c7ab1-0002-cbac-3135-333539343038,624265.2122,7845.970449,532.091745,244171.3709,111200,24,4434.27417,scw-C3-JD-27
RF,5b8c7ab1-0002-cbaf-3135-333539343038,624315.5658,7852.296445,158.4922947,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cbb2-3135-333539343038,624315.5658,7914.724429,164.8187319,42993.51888,17492.95005,54,1781.523756,scw-C3-JD-27
RF,5b8c7ab1-0002-cbb5-3135-333539343038,624582.5,-20111.1527,1936.597244,252270.1166,115078.9546,12,3733.367918,scw-C3-JD-27
RF,5b8c7ab1-0002-cbb8-3135-333539343038,624578.6457,10299.97346,1666.193365,358893.396,163747.855,72,5520.947675,scw-C3-JD-27
RF,5b8c7ab1-0002-cbbb-3135-333539343038,624578.8124,11299.97107,1761.192801,285934.0455,130148.1541,72,4560.95622,scw-C3-JD-27
RF,5b8c7ab1-0002-cbbe-3135-333539343038,624579.0236,12099.96952,1837.115058,227613.3415,103289.9351,72,3793.578534,scw-C3-JD-27
RF,5b8c7ab1-0002-cbc1-3135-333539343038,624579.3836,12899.9639,1913.080152,169266.6973,76419.77005,72,3025.859538,scw-C3-JD-27
RF,5b8c7ab1-0002-cbc4-3135-333539343038,624557.5,11471.8761,2234.705217,1346753.371,632485.6414,12,13678.34805,scw-C3-JD-27
RF,5b8c7ab1-0002-cbc7-3135-333539343038,624582.6249,11629.67065,1352.929066,989299.8424,456138.586,42,13005.11178,scw-C3-JD-27
RF,5b8c7ab1-0002-cbce-3135-333539343038,624582.5,13111.15268,1936.597244,252270.1166,115078.9546,12,3733.367918,scw-C3-JD-27
RF,5b8c7ab1-0002-cbd1-3135-333539343038,624500,-13708.60453,1599.999653,232756.0369,24000.21865,114,8144.659332,scw-C3-JD-27
RF,5b8c7ab1-0002-cbd4-3135-333539343038,624500,-3291.395762,1555.003857,232756.0602,24000.21322,114,8144.659692,scw-C3-JD-27
RF,5b8c7ab1-0002-cbd7-3135-333539343038,624500,-3708.604544,1555.003933,232756.0565,24000.21865,114,8144.659635,scw-C3-JD-27
RF,5b8c7ab1-0002-cbda-3135-333539343038,624500,-3291.395662,1055.003857,232756.0602,24000.21322,114,8144.659692,scw-C3-JD-27
RF,5b8c7ab1-0002-cbdd-3135-333539343038,624500,-3708.604444,1055.003933,232756.0565,24000.21865,114,8144.659635,scw-C3-JD-27
RF,5b8c7ab1-0002-cbe0-3135-333539343038,624500,6291.395694,1599.999637,232756.0534,24000.21865,114,8144.659588,scw-C3-JD-27
RF,5b8c7ab1-0002-cbe3-3135-333539343038,624500,6708.604466,1599.999566,232756.0512,24000.21322,114,8144.659552,scw-C3-JD-27
RF,5b8c7ab1-0002-cbe6-3135-333539343038,624500,-849.9999284,1826.64516,488919.1189,36000.00732,162,14005.74713,scw-C3-JD-27
RF,5b8c7ab1-0002-cbe9-3135-333539343038,624500,-850.0014128,941.4399676,533583.7427,60000.0403,132,13492.81069,scw-C3-JD-27
RF,5b8c7ab1-0002-cbf3-3135-333539343038,624419,-10225.47358,1663.000158,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-cbf6-3135-333539343038,624419,-9574.52642,1663.000157,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-cbf9-3135-333539343038,624576.7096,-10222.19821,1663.000158,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
RF,5b8c7ab1-0002-cbfc-3135-333539343038,624576.7096,-9577.801785,1663.000157,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
RF,5b8c7ab1-0002-cbff-3135-333539343038,624419,-12625.47358,1663.000158,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-cc02-3135-333539343038,624419,-11974.52642,1663.000157,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-cc05-3135-333539343038,624576.7096,-12622.19821,1663.000158,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
RF,5b8c7ab1-0002-cc08-3135-333539343038,624576.7096,-11977.80179,1663.000157,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
RF,5b8c7ab1-0002-cc9e-3135-333539343038,624419,3225.473543,1663.000157,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-cca1-3135-333539343038,624419,2574.526383,1663.000158,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-cca4-3135-333539343038,624576.7096,3222.198178,1663.000157,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
RF,5b8c7ab1-0002-cca7-3135-333539343038,624576.7096,2577.801748,1663.000158,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
RF,5b8c7ab1-0002-ccaa-3135-333539343038,624419,5625.473543,1663.000157,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-ccad-3135-333539343038,624419,4974.526383,1663.000158,175479.9902,80849.99542,12,2795.999878,scw-C3-JD-27
RF,5b8c7ab1-0002-ccb0-3135-333539343038,624576.7096,5622.198178,1663.000157,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
RF,5b8c7ab1-0002-ccb3-3135-333539343038,624576.7096,4977.801748,1663.000158,162432.8823,74501.83463,42,2825.842612,scw-C3-JD-27
AT,5b8c7ab1-0002-cd42-3135-333539343038,617081.0243,-11696.19333,2886.744998,331034.1729,73199.99369,48,6392.866864,scw-C3-JD-27
AT,5b8c7ab1-0002-cd45-3135-333539343038,616918.9757,-11696.19333,2886.745008,331034.1653,73199.98988,48,6392.866805,scw-C3-JD-27
AT,5b8c7ab1-0002-cd48-3135-333539343038,617081.0243,-10496.19323,2916.744998,331034.1729,73199.99369,48,6392.866864,scw-C3-JD-27
AT,5b8c7ab1-0002-cd4b-3135-333539343038,616918.9757,-10496.19323,2916.745008,331034.1653,73199.98988,48,6392.866805,scw-C3-JD-27
AT,5b8c7ab1-0002-cd4e-3135-333539343038,617000,-11700,3294.189657,549182.5196,249695.5731,123,5799.137355,scw-C3-JD-27
AT,5b8c7ab1-0002-cd55-3135-333539343038,617000,-11718,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cd5c-3135-333539343038,617000,-11682,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cd63-3135-333539343038,616840,-11766.21009,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cd66-3135-333539343038,616840,-11634.7209,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cd69-3135-333539343038,617160,-11766.21009,3130.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cd6c-3135-333539343038,617160,-11634.7209,3132.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cd6f-3135-333539343038,617127.9016,-11605.55353,2862.277697,128217.8957,53963.95762,45,2328.998047,scw-C3-JD-27
AT,5b8c7ab1-0002-cd72-3135-333539343038,617127.9016,-11785.49731,2857.77912,128217.9132,53963.96583,45,2328.998151,scw-C3-JD-27
AT,5b8c7ab1-0002-cd75-3135-333539343038,616872.0984,-11605.55353,2862.277715,128217.9132,53963.96586,45,2328.998152,scw-C3-JD-27
AT,5b8c7ab1-0002-cd78-3135-333539343038,616872.0984,-11785.49731,2857.779102,128217.8958,53963.95765,45,2328.998048,scw-C3-JD-27
AT,5b8c7ab1-0002-cd7b-3135-333539343038,617000,-10499.9999,3310.924405,518414.7366,234894.4811,123,5682.57744,scw-C3-JD-27
AT,5b8c7ab1-0002-cd82-3135-333539343038,617000,-10517.9999,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cd89-3135-333539343038,617000,-10481.9999,3444.909006,197258.3548,86086.23237,174,4063.736255,scw-C3-JD-27
AT,5b8c7ab1-0002-cd90-3135-333539343038,616840,-10566.20999,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cd93-3135-333539343038,616840,-10434.7208,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cd96-3135-333539343038,617160,-10566.20999,3160.340089,48984.57374,18739.23697,45,1450.609981,scw-C3-JD-27
AT,5b8c7ab1-0002-cd99-3135-333539343038,617160,-10434.7208,3162.423333,47763.27113,18226.8432,45,1430.958474,scw-C3-JD-27
AT,5b8c7ab1-0002-cd9c-3135-333539343038,617127.9016,-10405.55343,2892.277697,128217.8957,53963.95762,45,2328.998047,scw-C3-JD-27
AT,5b8c7ab1-0002-cd9f-3135-333539343038,617127.9016,-10585.49721,2887.77912,128217.9132,53963.96583,45,2328.998151,scw-C3-JD-27
AT,5b8c7ab1-0002-cda2-3135-333539343038,616872.0984,-10405.55343,2892.277715,128217.9132,53963.96586,45,2328.998152,scw-C3-JD-27
