guid,part_pos,class,weight,area_gross,area,area_net,a_net_xy,a_net_xz,a_net_yz,area_plan,assembly_no
6216F418-0002-F6BB-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F6FF-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F7B5-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F7B9-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F7D2-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F7D6-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F7EF-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F7F3-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F7F7-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F7FB-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F7FF-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-F8E8-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F8EC-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F009-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F09B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F09F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-F9C0-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-F9C4-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F9C8-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F9CC-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F9D0-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-F13D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F18C-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F22A-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F22E-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F27D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F30F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F31B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F31F-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F35E-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F36A-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F36E-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F40C-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F45C-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-F048-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F050-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-F54C-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F054-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F55C-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F058-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F60B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F60F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F65B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F65F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F70B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F70F-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F75B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F75F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F79C-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F92A-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F92E-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F97D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F097-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F135-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F139-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F141-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F145-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F184-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F188-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F190-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F194-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F222-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F226-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F232-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63609,0,lm-62
6216F418-0002-F271-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F275-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F279-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F281-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F313-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F317-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F362-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F366-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F400-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F404-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F408-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F450-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F454-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F458-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F460-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F500-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F504-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F508-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F550-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F554-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F558-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F603-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F607-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F613-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F657-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F663-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F667-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F703-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F707-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F753-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-F757-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F763-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0002-F798-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F905-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F909-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0002-F922-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F926-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F932-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-F971-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-F975-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-F979-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-F981-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FA0F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FA1B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FA1F-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FA5E-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FA6A-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FA6E-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FA13-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FA17-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FA62-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FA66-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FAAD-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FAB1-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FAB5-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FAB9-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FABD-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FAFC-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FB00-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FB0C-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FB04-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FB4B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FB4F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FB5B-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63609,0,lm-62
6216F418-0002-FB08-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FB9A-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FB9E-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FB53-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FB57-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FBA2-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FBA6-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FBAA-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FBE9-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FBED-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FBF1-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FBF5-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FBF9-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FC3C-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FC8B-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FC8F-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FC38-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FC40-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FC44-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FC48-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FC87-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FC93-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FC97-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FCD6-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FCDA-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FCDE-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FCE2-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FCE6-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63609,0,lm-62
6216F418-0002-FD2D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FD7D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-FD25-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FD29-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FD31-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FD35-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FD79-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FD81-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FD85-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FD89-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FDCD-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FDD1-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-FDD5-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FDD9-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FDDD-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FE2D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FE7D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FE21-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FE25-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23922,105272,2000,0,lm-62
6216F418-0002-FE29-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FE31-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FE75-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FE79-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FE81-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FE85-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FEC9-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FECD-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FED1-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FED5-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FED9-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FF3D-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FF8A-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FF8E-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FF9A-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FF31-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FF35-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FF39-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FF41-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0002-FF92-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FF96-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FFE3-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FFE7-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,23923,105272,2000,0,lm-62
6216F418-0002-FFEB-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0002-FFEF-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104648,2000,0,lm-62
6216F418-0002-FFF3-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0003-00A1-3136-343536373830,sjp-2,SJ,8.32,0.23,0.23,0.23,28038,104649,2000,0,lm-62
6216F418-0003-00A5-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1142,63608,0,lm-62
6216F418-0003-00DA-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0003-00DE-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0003-00F7-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0003-00FB-3136-343536373830,sjp-1,SJ,3.98,0.11,0.11,0.11,4913,50768,1300,0,lm-62
6216F418-0003-01A3-3136-343536373830,dbp-7,DBP,1.48,0.1,0.1,0.1,29195,15347,3133,0.01,lm-62
6216F418-0003-1A51-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1AA0-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1AEF-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1B3E-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1B8D-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1BDC-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1C2B-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1C7A-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63609,0,lm-62
6216F418-0003-1CC9-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1D18-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1D67-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1DB6-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1E05-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63609,0,lm-62
6216F418-0003-1E54-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1EA8-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1EFC-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1F50-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
6216F418-0003-1FA4-3136-343536373830,tbp-17,TBP,2,0.09,0.13,0.13,1119,1153,63608,0,lm-62
